,id,match_id,x,y,play_pattern_name,sub_type_name,under_pressure,body_part_name,outcome_name
6782,00456818-0a3e-405d-b952-ef917c9039d0,3825773,117.6,49.3,From Throw In,Open Play,,Right Foot,Saved
6783,4d191baa-bfd5-45e0-8431-e38386c3f8ed,3825773,107.7,35.6,From Throw In,Open Play,1.0,Head,Blocked
6784,d2b3485d-119e-459c-84fa-b366e5f6029a,3825773,91.6,35.2,From Free Kick,Open Play,,Right Foot,Off T
6785,a86415f9-901b-4950-86fe-1cfca27dada1,3825773,115.1,52.4,Regular Play,Open Play,,Right Foot,Saved to Post
6786,9584fe19-c70e-4436-bdfd-c56041bd83c5,3825773,111.8,36.3,Regular Play,Open Play,,Right Foot,Off T
6787,982cb88b-1d12-4a5e-9112-f964cdbf5ce2,3825773,117.1,42.5,Regular Play,Open Play,,Right Foot,Saved
6788,8ad5765f-af31-4140-8dfd-735802eb15c9,3825773,119.4,43.5,Regular Play,Open Play,1.0,Right Foot,Goal
6789,c7c7dd9c-ace1-401a-8b15-9979e2649416,3825773,84.5,36.0,From Kick Off,Open Play,,Left Foot,Saved
6790,bc7371b0-3281-49f2-a242-ab07a74bbef9,3825773,104.5,45.9,From Throw In,Open Play,,Right Foot,Saved
6791,b780e3bb-0203-471a-9e70-3ac3d6bc26e5,3825773,108.7,33.8,Regular Play,Open Play,,Left Foot,Saved
6792,3822165b-036c-4b23-bfd8-1208f0f4dd0b,3825773,112.5,35.8,Regular Play,Open Play,,Head,Off T
6793,a9f77416-4005-4f2e-abf3-a0c823a734bd,3825773,109.7,30.8,Regular Play,Open Play,,Right Foot,Post
6794,8de7daff-2dfa-405f-8181-0c8417824639,3825773,104.7,32.6,Regular Play,Open Play,,Right Foot,Saved
6795,c351535a-2648-48f4-b2be-13293ac40c3b,3825773,112.7,32.4,Regular Play,Open Play,,Right Foot,Saved
6796,b53ae54a-4374-48d2-9909-f8b2d7067183,3825776,106.3,36.6,From Corner,Open Play,1.0,Head,Wayward
6797,f1f059ca-b783-4bc7-84ba-88d324e0efc2,3825776,105.6,53.7,From Throw In,Open Play,,Left Foot,Blocked
6798,8f4235c8-6e04-442d-8be2-5ea179050692,3825776,103.5,36.6,From Throw In,Open Play,,Left Foot,Saved
6799,1dd79aea-d6c9-48ff-827e-565fa1b54e49,3825776,107.9,37.4,From Corner,Open Play,1.0,Head,Saved
6800,8c7ddc15-c5d4-49b9-b771-7a679f2a9d76,3825776,104.6,28.6,Regular Play,Open Play,,Right Foot,Off T
6801,099a13e1-f3ed-48b8-91b2-7da6e166c3b3,3825776,104.2,46.2,From Free Kick,Open Play,,Left Foot,Blocked
6802,beecf36a-3d03-4af1-a496-635b707c918f,3825776,110.3,53.4,Regular Play,Open Play,,Right Foot,Saved Off Target
6803,3be4f01f-66b8-45ec-aaa8-d3d7d4ef9bce,3825776,95.4,34.8,From Counter,Open Play,,Left Foot,Post
6804,a325ec97-a828-4c47-8657-5acef2ea6399,3825776,113.1,54.8,Regular Play,Open Play,1.0,Right Foot,Off T
6805,d2b243e7-578e-4a76-9a65-9f62dcd48aef,3825776,107.1,22.2,Regular Play,Open Play,,Right Foot,Off T
6806,71f9f640-009a-4db6-be4b-7767b821aed6,3825776,114.3,30.2,Regular Play,Open Play,,Left Foot,Saved
6807,5506282d-dc86-48fe-8f24-cbeb4ddd9e18,3825776,107.7,54.2,From Throw In,Open Play,1.0,Right Foot,Saved
6808,049eeee2-85ca-49da-b1b0-e2df627dbde0,3825776,102.9,48.3,From Corner,Open Play,,Left Foot,Goal
6809,1f132b07-818b-4609-a4ee-6d38e6978803,3825776,107.3,44.9,From Free Kick,Open Play,,Left Foot,Blocked
6810,eecd81f3-ad57-473f-984d-c5a140a90adc,3825776,95.3,35.7,From Free Kick,Open Play,,Left Foot,Saved
6811,087048ea-d2a7-4509-95ef-9af4c0b233a1,3825776,113.3,40.3,Regular Play,Open Play,,Right Foot,Goal
6812,fe809104-109d-43a9-8407-6494a018e06c,3825776,107.6,28.4,From Corner,Open Play,,Left Foot,Off T
6813,8a8de3cd-e1f0-4b2a-9e0c-3e5c0dddf8f9,3825776,89.3,49.5,Regular Play,Open Play,,Right Foot,Saved
6814,f9b572d0-fe9c-46c8-ab49-c94bf5b86a31,3825776,97.6,22.2,From Throw In,Open Play,,Left Foot,Wayward
6815,79e80fd2-23cb-43bd-a710-3b8a03fb7365,3825776,106.2,33.2,From Throw In,Open Play,,Left Foot,Off T
6816,c0af6150-0b14-457c-9ed0-8cb3436c5153,3825775,107.5,40.5,From Corner,Open Play,1.0,Head,Saved
6817,19dcb04f-de8d-4752-89c1-8e9b781eb668,3825775,116.1,48.8,From Corner,Open Play,,Head,Saved
6818,a3d18b51-9fec-4d28-b9c6-219d853eece1,3825775,106.2,42.3,From Throw In,Open Play,,Right Foot,Post
6819,69ede78e-7794-4d62-856c-01f638208a1f,3825775,116.5,33.5,From Throw In,Open Play,1.0,Left Foot,Goal
6820,293e4f7e-d41b-4be0-b570-7f5f847f90cd,3825775,115.3,42.8,From Free Kick,Open Play,,Head,Off T
6821,d4dc7e26-1c9f-46e7-80bb-e883f974c973,3825775,89.2,41.6,Regular Play,Open Play,,Left Foot,Off T
6822,7af6c74c-2a33-4b36-9291-b93f49128365,3825775,97.5,39.3,Regular Play,Open Play,,Right Foot,Blocked
6823,bf220187-2edb-4514-8daa-f65b77ddab6c,3825775,108.9,46.2,Regular Play,Open Play,,Right Foot,Goal
6824,f3cd2f71-1829-4a24-9f0d-4e98ac56adfa,3825775,61.8,39.6,From Kick Off,Open Play,,Right Foot,Saved
6825,3472726b-a738-4eff-bedd-33dcbda948bd,3825775,104.2,42.8,From Corner,Open Play,1.0,Left Foot,Off T
6826,eabb3e7c-c231-430a-bbe8-18ea3c2bb665,3825775,103.2,41.2,From Corner,Open Play,,Head,Wayward
6827,96afe852-7dc5-46c4-9b4e-e9447184de7e,3825775,114.7,45.9,From Corner,Open Play,,Right Foot,Saved
6828,a7f4819a-a6c4-41e1-9e23-9b02e23a6202,3825775,112.2,43.9,From Free Kick,Open Play,,Left Foot,Goal
6829,f26aaf23-4e3b-4697-a5c1-6444af4b7a5a,3825775,100.4,43.4,Regular Play,Open Play,,Right Foot,Blocked
6830,f1d14c5d-53d1-4902-b099-19c4ea8a9e0e,3825775,114.6,31.9,From Corner,Open Play,1.0,Right Foot,Off T
6831,0d9ee728-9099-42e5-bca9-792910639327,3825775,104.7,25.2,Regular Play,Open Play,1.0,Right Foot,Off T
6832,a6909a8f-903e-458f-b9d2-b656d3b42879,3825775,113.0,39.1,From Corner,Open Play,,Head,Wayward
6833,e921396a-aaba-463c-bb3f-38373a07cbd5,3825775,114.1,42.8,From Corner,Open Play,,Left Foot,Blocked
6834,62a405c6-c891-4e48-b4be-4282986e7da3,3825775,111.8,46.5,From Corner,Open Play,,Head,Off T
6835,b10c1459-312f-4ae6-a458-7edce8c64324,3825775,111.2,35.7,From Free Kick,Open Play,,Head,Off T
6836,f30cc22a-0853-475b-9832-ee3b08428c6c,3825775,115.3,28.3,From Goal Kick,Open Play,,Left Foot,Saved
6837,9c62da9b-f98b-43cb-a318-d165c9823b28,3825775,105.4,31.5,From Corner,Open Play,,Right Foot,Blocked
6838,cee22272-9337-4b3b-8620-2238b97cfc64,3825775,113.2,36.5,From Corner,Open Play,,Right Foot,Off T
6839,f52eb27c-4705-4cb6-800b-6f881f32fd68,3825775,100.9,42.4,From Free Kick,Open Play,,Left Foot,Post
6840,86351326-0b3c-4ceb-85d1-658401cbcd09,3825769,90.4,28.0,From Counter,Open Play,,Right Foot,Saved
6841,ee6fe104-270e-4f75-a496-b6c23ca263a6,3825769,94.0,33.3,From Corner,Open Play,,Right Foot,Blocked
6842,5ca322f3-94e0-4e40-8c87-13eb5eac59a8,3825769,95.5,25.3,Regular Play,Open Play,,Right Foot,Off T
6843,e77eeeb8-edbb-4bea-b85b-cf8752b8240b,3825769,95.4,56.9,From Throw In,Open Play,1.0,Right Foot,Off T
6844,a435239a-e2a7-40c8-a453-e33d426019bc,3825769,101.8,50.4,From Corner,Open Play,,Right Foot,Blocked
6845,c6adb36f-bcc0-4c8a-b6bf-2dd101b78ba9,3825769,112.6,26.1,From Throw In,Open Play,,Head,Saved
6846,ed5dfdbc-cf94-4203-8c10-c18306e7fb1b,3825769,96.8,39.9,From Free Kick,Open Play,1.0,Right Foot,Goal
6847,71bbf464-13cd-446d-b122-1949d9d6d53b,3825769,105.2,50.4,From Counter,Open Play,,Right Foot,Saved
6848,504b1989-0850-4091-8cd7-1566043906a2,3825769,109.2,47.6,From Corner,Open Play,1.0,Head,Off T
6849,41bbf3db-2028-4db9-8e60-366d222e6e36,3825769,108.5,41.8,From Throw In,Open Play,,Left Foot,Saved
6850,9ba88458-548c-45c5-a6b6-28bf5a6395dd,3825769,105.4,32.1,Regular Play,Open Play,,Left Foot,Blocked
6851,46cabce9-4458-4a19-800f-28d61f61b27d,3825769,95.0,18.0,Regular Play,Open Play,1.0,Right Foot,Saved
6852,988c54ab-25da-439e-9ec1-b0d5ad27c90f,3825769,96.3,31.2,Regular Play,Open Play,,Right Foot,Off T
6853,f62b1816-40c5-485e-b174-45266dc7e420,3825769,95.2,24.0,From Keeper,Open Play,,Right Foot,Off T
6854,fba9887f-52df-456a-ba1a-020623207f38,3825769,74.4,75.0,Regular Play,Open Play,,Right Foot,Off T
6855,128c38dd-9263-414a-897c-1c8618264458,3825769,63.0,46.8,Regular Play,Open Play,,Right Foot,Off T
6856,cb416867-305d-466e-bc86-a70350579551,3825769,110.0,45.5,Regular Play,Open Play,,Right Foot,Off T
6857,eafaabc6-b6a2-4dfc-9eeb-fd56b0de4448,3825769,107.7,52.1,Regular Play,Open Play,,Right Foot,Off T
6858,29e4240e-46ac-4bec-a613-684f6722192b,3825769,111.0,30.9,Regular Play,Open Play,,Right Foot,Saved
6859,7e91393e-d12c-4ec5-bd80-54bf518b12b3,3825770,108.4,28.0,From Counter,Open Play,,Right Foot,Goal
6860,b02e80e9-fa05-44eb-a25a-081c55caf4df,3825770,111.1,41.6,From Goal Kick,Open Play,,Head,Off T
6861,505f6466-1ef0-43ec-9e40-11b2183d05ce,3825770,113.3,45.9,From Goal Kick,Open Play,1.0,Right Foot,Saved
6862,c2fae0f7-06cb-41a8-b242-85155b2762e6,3825770,114.0,42.5,From Goal Kick,Open Play,,Right Foot,Goal
6863,ec167436-45cd-4485-8f28-8fe5919bf8f3,3825770,111.4,40.1,From Throw In,Open Play,1.0,Head,Saved
6864,a5451a4f-f16a-4ae2-bd7e-06b041afdead,3825770,112.6,48.9,Regular Play,Open Play,1.0,Head,Saved
6865,ec076e4e-c042-4047-8215-3e87db3865ae,3825770,112.9,34.5,From Throw In,Open Play,1.0,Right Foot,Post
6866,9eadeb47-e6d8-40a4-bbd4-aaaa0cf4a907,3825770,99.9,28.7,From Goal Kick,Open Play,,Right Foot,Saved
6867,af33fdb6-8272-4b2c-919d-e924c2ccf9b5,3825770,107.6,38.6,Regular Play,Open Play,,Left Foot,Blocked
6868,df8b51c7-2841-4e69-8723-f140cdc2d4b4,3825770,106.5,48.9,Regular Play,Open Play,,Left Foot,Off T
6869,512f0dbf-fec5-4837-8c33-fdc0809c5a4d,3825770,98.3,35.1,Regular Play,Open Play,1.0,Right Foot,Blocked
6870,60e9e1ce-d956-463e-9203-ef1fca2b377d,3825770,109.7,46.5,Regular Play,Open Play,,Right Foot,Blocked
6871,4e272ed4-93a7-4952-9ae3-7ae22e5ea72a,3825770,95.0,46.2,Regular Play,Open Play,,Left Foot,Goal
6872,147537c3-0428-4eb4-b3ec-26b3f5eb4c3a,3825770,106.9,40.6,From Kick Off,Open Play,1.0,Head,Saved Off Target
6873,e83e25e0-241c-48b6-80d8-87bfbdd489e8,3825770,109.3,47.7,Regular Play,Open Play,,Right Foot,Blocked
6874,49c9453e-3fe8-4a8e-8008-f7a1a0363865,3825770,95.7,35.5,From Corner,Open Play,1.0,Right Foot,Off T
6875,61b8553f-9c6e-4ac9-8c76-6ad2b22609c2,3825770,105.1,35.6,Regular Play,Open Play,1.0,Right Foot,Goal
6876,7eb783a4-6f32-43d1-9d5f-f99acf589e9c,3825770,101.7,24.9,From Free Kick,Open Play,,Right Foot,Saved
6877,797b522a-6511-4fff-855a-ef07119f2718,3825770,91.9,25.1,From Throw In,Open Play,1.0,Right Foot,Off T
6878,a9a9f588-99eb-4395-b409-ba035204f280,3825770,106.2,42.5,Regular Play,Open Play,,Head,Off T
6879,55e9e104-6df4-42f8-92bb-211c10fb3ca6,3825770,97.8,38.2,Regular Play,Open Play,,Right Foot,Off T
6880,c7bd9bea-d816-47e2-8a29-7a3935080ffc,3825770,104.1,38.0,Regular Play,Open Play,,Right Foot,Saved
6881,2917f26c-43f7-4d68-bfbb-a687bd112788,3825770,103.1,43.2,Regular Play,Open Play,,Left Foot,Blocked
6882,4ae90c8a-1747-4018-be4d-cc697e9e51de,3825770,103.6,24.0,Regular Play,Open Play,,Right Foot,Saved
6883,3b368457-0359-4155-a6d6-2e14f4161a33,3825770,106.0,37.6,From Goal Kick,Open Play,,Right Foot,Off T
6884,7a90d90e-68d5-46b5-b9eb-b9ee751dd400,3825770,110.0,34.5,Regular Play,Open Play,,Right Foot,Goal
6885,e6423eb5-71e6-4d04-b872-ed1fb7696f30,3825770,100.4,41.3,Regular Play,Open Play,,Right Foot,Blocked
6886,a48a4183-d69e-4826-bf25-2cd34eb41bb2,3825770,111.0,32.4,Regular Play,Open Play,,Right Foot,Saved
6887,1788eb6b-29e1-45e9-92b8-877e7e223728,3825770,110.8,44.8,From Keeper,Open Play,1.0,Head,Goal
6888,65ea379d-da97-4e43-b7a4-cea94a49009a,3825768,111.8,31.9,From Free Kick,Open Play,,Right Foot,Goal
6889,b0038013-4a47-4a86-ba3d-df9fd8700d0c,3825768,110.6,31.9,Regular Play,Open Play,,Right Foot,Saved
6890,0bef077a-6684-4962-b358-00cc3b8e4331,3825768,109.4,54.9,Regular Play,Open Play,,Right Foot,Saved
6891,92d1ca7b-750a-47b1-96b1-0308acabafb3,3825768,93.1,45.0,Regular Play,Open Play,,Left Foot,Off T
6892,ab1e42fe-89a3-4661-939e-df47ac173bd8,3825768,84.9,20.4,From Free Kick,Open Play,,Right Foot,Blocked
6893,6a97f91a-1b0e-4b09-a119-b50df000f5da,3825768,94.6,21.5,From Corner,Open Play,,Right Foot,Wayward
6894,ff5a4262-57b4-471c-ac59-05466c2d5f2b,3825768,113.1,46.5,From Throw In,Open Play,,Right Foot,Wayward
6895,aa5f476c-cc7d-4cc6-9052-73486654f38f,3825768,106.3,41.6,From Throw In,Open Play,,Right Foot,Goal
6896,daa532fa-3331-480c-bdb2-8d05c82d6bfb,3825768,106.3,38.9,From Corner,Open Play,,Left Foot,Off T
6897,0b6b141e-691d-428c-9a80-0baed222a34f,3825768,114.8,35.1,From Counter,Open Play,,Left Foot,Goal
6898,4595da83-4235-46eb-9e89-4d642b28334f,3825768,112.6,29.8,Regular Play,Open Play,1.0,Right Foot,Saved
6899,86ce605d-4d23-4eb1-8194-1e5f9eaaeea5,3825768,111.2,47.6,Regular Play,Open Play,,Left Foot,Off T
6900,5e937a8e-893f-4c85-b04f-03a25a0bbc18,3825768,113.0,38.2,From Throw In,Open Play,1.0,Head,Blocked
6901,9f12d8fc-cfed-45fb-8baa-8fbeeeeca889,3825768,117.0,46.1,From Corner,Open Play,,Right Foot,Off T
6902,6ee9f470-0ca8-4df1-8fb5-c76f8fdcf720,3825768,116.3,29.7,From Throw In,Open Play,,Left Foot,Goal
6903,f567692b-1f05-4f29-8398-4f898e9396ed,3825768,100.5,42.3,Regular Play,Open Play,,Right Foot,Off T
6904,bb3946c2-798d-44b3-9dd7-bc57e7dd4093,3825768,58.5,27.1,Regular Play,Open Play,,Left Foot,Wayward
6905,64743a44-5449-4bde-89e0-99063ad1254d,3825768,102.5,54.1,Regular Play,Open Play,,Left Foot,Saved
6906,5d4f3e1e-8f3f-42d4-a95a-da916d327aa4,3825768,105.2,25.4,Regular Play,Open Play,,Right Foot,Post
6907,a76e4d9c-2435-4ca2-93b2-37d5dc13f6a0,3825768,94.7,36.4,Regular Play,Open Play,,Right Foot,Off T
6908,765d221a-6c83-47a3-9e0b-5e4732c96ec5,3825768,104.6,21.0,From Throw In,Open Play,,Right Foot,Blocked
6909,cc58985c-18fb-4bf4-a563-0b29e0f1b192,3825768,95.1,29.1,Regular Play,Open Play,,Right Foot,Saved
6910,79b7d65a-fcd6-460c-a82e-468d0b870056,3825768,111.1,38.4,From Corner,Open Play,1.0,Head,Post
6911,df3ad354-922a-4305-8fd3-c536808e7385,3825768,104.9,39.2,From Corner,Open Play,,Right Foot,Wayward
6912,be8d07d7-e2c6-4ff5-a122-6bc1bcc2e2d5,3825736,103.8,25.8,From Throw In,Open Play,,Left Foot,Wayward
6913,0c2f45ee-fd1e-44b7-b283-095df6bf5e05,3825736,113.8,45.4,Regular Play,Open Play,,Head,Post
6914,889e8e18-441c-4de4-ba17-b15ef4463c6e,3825736,89.5,44.5,Regular Play,Open Play,,Right Foot,Saved
6915,03f4f635-28ce-4f96-8704-d4bff3462253,3825736,107.7,45.4,Regular Play,Open Play,,Left Foot,Goal
6916,01ad3adc-7525-416c-9784-fcb1288c12bb,3825736,107.6,28.6,Regular Play,Open Play,1.0,Right Foot,Saved
6917,cce48ba7-463f-4779-a4aa-07312e1da9c6,3825736,102.6,20.5,Regular Play,Open Play,,Left Foot,Saved
6918,1a4e1be1-28b8-40d7-8419-8baaf0dff307,3825736,104.9,28.4,Regular Play,Open Play,1.0,Right Foot,Saved
6919,6094e982-e207-4a74-9a49-2dc9fe03b2cb,3825736,101.7,33.3,Regular Play,Open Play,,Right Foot,Blocked
6920,6e17cec6-6625-4d58-ac08-161916a58564,3825736,107.1,29.4,From Corner,Open Play,,Left Foot,Blocked
6921,bd013ba0-a0ef-4e2a-b1bb-1620c7bd3506,3825736,84.7,41.4,From Goal Kick,Open Play,,Left Foot,Blocked
6922,3872144c-3d9d-47f1-aaae-1ce1da517c8a,3825736,104.1,55.0,Regular Play,Open Play,1.0,Right Foot,Off T
6923,8806c5c6-68ee-4675-9f92-ef16fa3a5df1,3825736,94.0,31.0,From Kick Off,Open Play,1.0,Right Foot,Blocked
6924,5f70a58e-ac90-4818-a5f0-ea63e2871110,3825736,111.1,34.4,Regular Play,Open Play,,Right Foot,Off T
6925,196ee2c6-c3c7-4e38-b0f9-4400b2370330,3825736,92.7,48.2,Regular Play,Open Play,,Right Foot,Saved
6926,0c6bd675-d6a1-43d6-a475-9d6bca272c0a,3825736,111.2,33.9,Regular Play,Open Play,,Left Foot,Saved
6927,da57b2f7-6944-4560-bebc-8020683b9fdb,3825736,111.1,29.1,Regular Play,Open Play,,Left Foot,Blocked
6928,f6ec1f55-d46e-41e4-8183-72481b118077,3825736,70.5,48.6,Regular Play,Open Play,,Left Foot,Goal
6929,0fba969b-ea09-4e44-b15c-78f9242bc02d,3825736,105.5,54.3,Regular Play,Open Play,,Right Foot,Saved
6930,d954eb65-0160-430f-bb20-58e61768e3de,3825736,99.8,54.2,From Counter,Open Play,,Right Foot,Blocked
6931,eaa97e86-c423-41d5-b7c8-7cb336cca287,3825736,105.5,20.7,From Free Kick,Open Play,,Right Foot,Blocked
6932,2cd678a6-ced9-4f41-b494-3ec4d9727c5c,3825736,93.1,43.6,From Throw In,Open Play,,Left Foot,Off T
6933,e34b3b0f-6fe7-4aac-9cba-a33ed653e163,3825736,104.7,26.0,From Throw In,Open Play,,Right Foot,Wayward
6934,d1a76d9c-fb7b-408a-8cec-ab28be414fc2,3825736,97.9,42.3,From Throw In,Open Play,,Left Foot,Blocked
6935,4a9c6755-b894-4244-9c43-7aa9222c5f30,3825736,97.4,28.9,From Free Kick,Open Play,,Right Foot,Blocked
6936,5be18054-f64a-4ef2-a6a9-25ea11ab3b79,3825736,109.7,41.8,From Corner,Open Play,,Right Foot,Goal
6937,9dbb3c94-8d0a-4247-912e-dd920c35c074,3825736,105.6,43.5,Regular Play,Open Play,1.0,Head,Saved
6938,ce486cfe-740c-47b2-b8a2-bf6c5c3fb0de,3825736,90.6,36.4,From Throw In,Open Play,1.0,Left Foot,Blocked
6939,3f369d8f-8213-408d-b3b1-91213bba7a66,3825736,63.7,14.9,From Counter,Open Play,,Left Foot,Wayward
6940,3fdc3327-3970-441d-9957-149becaf009a,3825736,111.6,25.5,Regular Play,Open Play,,Left Foot,Saved
6941,c9379ef6-6ad2-45bf-aec3-a63875fd26fa,3825736,113.4,41.4,From Keeper,Open Play,,Right Foot,Goal
6942,b0d93e95-ede4-4130-88c0-bff975e438ab,3825736,102.1,41.9,From Keeper,Open Play,,Right Foot,Blocked
6943,1ad39ab8-de2c-4630-94fe-a6861ab646b1,3825731,99.6,21.0,From Goal Kick,Open Play,,Right Foot,Off T
6944,01fe7b6c-6566-4865-a1b7-fef6eed12326,3825731,109.6,35.7,Regular Play,Open Play,,Head,Off T
6945,f23b02c4-2591-49f8-b69d-41557ab9a8bf,3825731,107.3,37.5,From Corner,Open Play,1.0,Head,Saved
6946,59eea2eb-6157-4641-a524-2edc58ca5f32,3825731,114.7,43.1,From Free Kick,Open Play,,Right Foot,Off T
6947,06f79d05-bc47-4afe-97c8-da1b9bba5a35,3825731,94.0,46.3,From Free Kick,Open Play,,Right Foot,Off T
6948,1a7a0949-40b6-44d4-a3ad-7d74beaab21d,3825731,114.1,37.7,From Free Kick,Open Play,,Head,Off T
6949,d5a8f073-5c99-4076-8167-75f8c2b7132a,3825731,95.9,40.0,Regular Play,Open Play,1.0,Right Foot,Goal
6950,7c865abe-fb02-499f-90bf-3af47c64bf4b,3825731,109.7,27.0,From Kick Off,Open Play,1.0,Left Foot,Off T
6951,7f745f58-5a58-47a4-9ff6-542873551c2e,3825731,110.0,29.4,Regular Play,Open Play,1.0,Right Foot,Saved
6952,a87d5d41-d749-435f-b9e8-b372ae1bf314,3825731,109.9,36.5,Regular Play,Open Play,,Right Foot,Goal
6953,5f297c4d-a2a4-4d6d-baa6-16c5f11b86df,3825731,104.6,40.3,Regular Play,Open Play,,Left Foot,Blocked
6954,3071edce-e490-4cf0-a4f8-47e7f7db9ebf,3825731,106.2,31.8,From Corner,Open Play,,Right Foot,Off T
6955,f2e2f25a-7934-4019-a840-3dfbee9d517e,3825731,97.9,28.2,From Throw In,Open Play,,Left Foot,Blocked
6956,60bfacc4-ee48-42ab-94e2-4445c4475056,3825731,107.9,45.4,From Corner,Open Play,1.0,Head,Saved
6957,b38e12db-76ba-4d3a-8358-42d92bb37771,3825685,114.8,51.3,Regular Play,Open Play,,Left Foot,Saved
6958,224a7672-6f62-48e7-aed5-5c0e0aa6a400,3825685,115.6,31.9,From Corner,Open Play,1.0,Head,Wayward
6959,9950aeb5-b11c-4590-95b2-9b24eed05fa6,3825685,115.3,47.4,From Corner,Open Play,1.0,Head,Post
6960,e70082ff-009e-4e47-a2d5-51a58f0e82e2,3825685,93.6,43.5,Regular Play,Open Play,,Right Foot,Blocked
6961,0152552b-c649-4fdf-aa1e-176d6f613ad9,3825685,104.8,61.2,Regular Play,Open Play,,Left Foot,Blocked
6962,9802a887-aaa0-4c79-9ffc-5c951ff0fa51,3825685,101.0,55.7,Regular Play,Open Play,,Left Foot,Saved
6963,24aa5a18-5ab1-4bce-ade0-743040fb4fea,3825685,110.6,29.4,From Throw In,Open Play,,Left Foot,Blocked
6964,b36c0c15-5ad3-453c-a8a2-c22cb44b77f0,3825685,108.7,24.4,From Throw In,Open Play,,Right Foot,Saved
6965,cb8484c3-ad80-4ea6-9fc7-25798e0512ea,3825685,114.3,44.0,From Throw In,Open Play,,Right Foot,Goal
6966,452be4f4-dbb6-4183-a960-a8818cb71e3a,3825685,95.8,48.7,From Goal Kick,Open Play,,Left Foot,Saved
6967,d38fb1de-7eca-491c-b0ca-714029c421d2,3825685,102.6,25.8,Regular Play,Open Play,,Right Foot,Saved
6968,fc6836ac-5186-4aad-8c1b-a21c37c86be3,3825685,100.1,31.3,From Counter,Open Play,1.0,Right Foot,Off T
6969,21bdf9f1-789b-40ad-9656-05a1925e9a64,3825685,99.5,43.0,Regular Play,Open Play,,Right Foot,Saved
6970,5120ecc0-47f0-4372-87f9-cbaf80a1601f,3825685,107.5,32.5,From Free Kick,Open Play,,Right Foot,Blocked
6971,d199c4be-3499-4253-9466-3ade09fc3da2,3825685,115.4,30.6,From Corner,Open Play,1.0,Right Foot,Saved
6972,0cf7eb97-797d-4cdc-aac9-1ef1e849e184,3825685,97.3,39.9,Regular Play,Open Play,1.0,Right Foot,Saved
6973,8e2de0d3-7b1a-4606-84e7-d42cc2dcb3dc,3825685,104.9,28.1,From Free Kick,Open Play,1.0,Right Foot,Blocked
6974,e7e69471-f501-4ac3-a01b-3be18507fe94,3825685,90.3,31.8,From Corner,Open Play,,Right Foot,Blocked
6975,18850e40-ebeb-4bf2-b155-ede58406a6e5,3825685,107.9,54.2,From Counter,Open Play,,Left Foot,Blocked
6976,dd83d9bc-c9a8-4337-b7c4-c2e48eddefe6,3825685,110.0,39.0,Regular Play,Open Play,1.0,Right Foot,Goal
6977,f2822556-1bfb-451c-96cf-0155375fe3a7,3825685,109.7,35.5,From Free Kick,Open Play,1.0,Head,Wayward
6978,1dec83cc-bbcd-48e6-8c32-d47ec4671a79,3825685,107.3,45.6,From Free Kick,Open Play,,Right Foot,Blocked
6979,19b59413-37a0-449a-92ac-df81241a8852,3825685,105.2,53.6,From Free Kick,Open Play,1.0,Left Foot,Saved
6980,454be3bc-bb82-40e2-85e6-f3dfc78903fe,3825685,88.5,38.9,From Throw In,Open Play,,Right Foot,Off T
6981,5377401e-356f-4b4c-a4f9-b863eff5f5f7,3825685,96.4,41.4,Regular Play,Open Play,,Right Foot,Saved
6982,2fd77f66-8759-438c-a2a4-b77ecaf02040,3825685,97.3,52.8,From Free Kick,Open Play,,Right Foot,Off T
6983,1cac1a47-9d80-49ff-bb8b-d50401b9aa36,3825685,110.5,51.7,From Counter,Open Play,1.0,Right Foot,Saved
6984,e9a52a2f-025f-4e87-a646-63cf8d30a865,3825685,114.4,39.1,From Corner,Open Play,1.0,Head,Off T
6985,ce96eda8-bc11-41d7-a5ce-cd7fd74a40f7,3825685,106.0,28.5,Regular Play,Open Play,,Left Foot,Blocked
6986,317d66f5-2ecc-4d4d-bec6-97f1e926ef2d,3825685,110.3,35.7,Regular Play,Open Play,1.0,Head,Saved
6987,ca626053-ae3c-4ebb-a287-c56a153ca66b,3825685,112.1,41.4,From Free Kick,Open Play,1.0,Head,Goal
6988,97586838-940c-4622-9d54-5444992f4833,3825685,115.0,40.9,Regular Play,Open Play,,Right Foot,Goal
6989,2316d0d5-ea21-4852-9ba5-028ab9f6142d,3825685,107.0,35.9,Regular Play,Open Play,,Left Foot,Off T
6990,cdac589c-ebd5-4f2c-aa2f-ae627873a4bc,3825685,96.2,28.9,From Throw In,Open Play,,Right Foot,Saved
6991,8d79c70e-3147-4be7-9445-926f6a619da0,3825678,91.0,29.6,Regular Play,Open Play,1.0,Right Foot,Saved
6992,dae775a3-ac9e-4bea-9225-5de62c326878,3825678,104.1,35.2,From Throw In,Open Play,,Right Foot,Saved
6993,6d693a6d-b255-4076-a67d-75b273eecb62,3825678,95.6,35.8,From Throw In,Open Play,,Right Foot,Off T
6994,4e604783-85b2-4eb1-964f-9db1f7dc9f3b,3825678,101.5,21.5,From Goal Kick,Open Play,,Right Foot,Saved
6995,cb8a090a-81d8-4320-9de5-c1b3dae29d34,3825678,104.4,25.8,Regular Play,Open Play,,Right Foot,Saved
6996,896af0f5-7d15-47ed-b73a-6e522876728e,3825678,101.0,56.5,From Counter,Open Play,,Left Foot,Blocked
